Data/Hora,Pergunta,Trechos Utilizados,Resposta do Assistente,Avaliação Manual
2026-02-22 20:42:53,"Sou servidor e meu servidor público é estável, isso facilita de verdade?","280: ícia Ocupante de cargo de Direção e Assessoramento Superior Oficiais das Forças Armadas e Forças Auxiliares Ocupante de Cargo de Direção e A | 281: úblico Federal Servidor Público Estadual Servidor Público Municipal CLASSE 3 – Trabalhadores, Administradores e assemelhados Diretor de Empr | 271: ador sem vínculo de emprego; empregado titular ou proprietário de empresa; servidor público da administração direta; servidor público de aut | 270: PENSÃO ESPECIAL PARA AS PESSOAS ATINGIDAS PELA HANSENÍASE * Exceto para crédito consignado. anexo iii – natureza da ocupação e tabela de ocu",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:53,Quais parâmetros atualizados determinam taxa de juros social por município?,"504: te esse período não há Parcela de Amortização. PARCELA DE JUROS Calculada pela multiplicação da taxa de juros mensal pelo SD atualizado, con | 46: móvel; valor do financiamento; prazo da operação de crédito; taxa de juros; indexador da taxa de juros (quando for o caso); e sistema de amo | 45: ráveis. A avaliação de risco de crédito não é utilizada para simulação de proposta de financiamento. proposta de financiamento habitacional  | 802: mento pela CIHAR de vinculação. | Emissão de Laudo de Avaliação Simplificado e planilha de tipologias. REDUTOR DE 0,5% NA TAXA DE JUROS PARA",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:53,Como identificar corretamente a faixas do PMCMV no processo de enquadramento do cliente?,"242: constatação das informações do cliente Algumas diretrizes são importantes no processo de avaliação do cliente: entrevista o cliente para com | 237: as avaliações habitacionais é de 180 dias. O prazo de validade das avaliações habitacionais é contado a partir da data da primeira avaliação | 241: realização de uma nova avaliação. O cancelamento das avaliações habitacionais é realizado de maneira on-line no SICAQ ou no SIPAH, opção Ava | 459: mente um dos cônjuges constar como comprador, o outro cônjuge assina como anuente. PMCMV e CCFGTS: Todos assinam Para PMCMV, uma vez que par",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:53,Em quais cenários tempo de casa pode ser desconsiderado no cálculo da capacidade de pagamento?,816: ada a análise e para quais deverá abrir demanda. AVALIAÇÃO DE RISCO DE CRÉDITO DA OPERAÇÃO Efetua a avaliação de Risco de Crédito da Operaçã | 626: simulador; Informa e esclarece aos proponentes o resultado apresentado na simulação conforme abaixo: os valores utilizados para cálculo do C | 226: lmente com uma defasagem média de 2 meses. A partir dessas informações o sistema de risco de crédito efetua os cálculos para encontrar a cap | 815: ssários para regularização da situação impeditiva. Arquiva o parecer jurídico no dossiê único do financiamento. Nos casos de análise jurídic,[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:53,"Como a régua de crédito trata cadastro negativo para aprovação, exigência de ajuste ou reprovação?","232: ou dívidas vencidas/prejuízo no SCR em nome do tomador ou grupo familiar é necessária a regularização da situação antes de solicitar nova av | 321: o a ser liquidada deve ser de crédito imobiliário concedida ao(s) proprietário(s) da unidade (vendedor) para aquisição do imóvel objeto do c | 148: ra; Trabalhador agrícola; Trabalhador da pecuária; Trabalhador florestal; Trabalhador da pesca; Proprietário de estabelecimento agrícola, da | 55: nstam no [MN, MO43082]. impedimentos para aprovação O processo de análise de risco envolve a verificação da existência de restrições para to",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:53,Como tratar divergência entre 13º salário e extrato bancário na esteira de conformidade?,"106: s de renda fixa e/ou poupança, na CAIXA e em outras instituições, em que conste o cliente como primeiro titular. Não há exigência de prazo m | 130: o CAIXA certifica que o lançamento do crédito corresponde ao salário pago pela fonte pagadora. Os seis extratos apresentados são de meses co | 128: entos mensais na CAIXA. O cadastramento da renda é realizado considerando os últimos seis meses do extrato da conta CAIXA (corrente ou popan | 123: 79.036/0001-40. Os auxílios-doença acidentário e o comum, e o salário maternidade recebidos pelo trabalhador contribuinte da previdência, af",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:53,Em quais casos o RG pode ser substituído por documento equivalente?,"815: ssários para regularização da situação impeditiva. Arquiva o parecer jurídico no dossiê único do financiamento. Nos casos de análise jurídic | 30: iteia a concessão de um crédito; RG - Registro Geral, documento emitido para confirmar a identificação das pessoas, no qual são registrados  | 367: e renda do(s) proponente(s) e promover novo enquadramento. A apuração de renda para proponente com vínculo empregatício deve ser, nos casos  | 583: nforma ao cliente o objetivo do produto, suas características, de acordo com o seu perfil e valor pretendido. Esclarece aos clientes que seu",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:54,Em quais cenários adicional noturno pode ser desconsiderado no cálculo da capacidade de pagamento?,816: ada a análise e para quais deverá abrir demanda. AVALIAÇÃO DE RISCO DE CRÉDITO DA OPERAÇÃO Efetua a avaliação de Risco de Crédito da Operaçã | 626: simulador; Informa e esclarece aos proponentes o resultado apresentado na simulação conforme abaixo: os valores utilizados para cálculo do C | 226: lmente com uma defasagem média de 2 meses. A partir dessas informações o sistema de risco de crédito efetua os cálculos para encontrar a cap | 815: ssários para regularização da situação impeditiva. Arquiva o parecer jurídico no dossiê único do financiamento. Nos casos de análise jurídic,[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:54,Em que condições enquadramento por renda sofre revisão durante a análise técnica?,"745: óvel com laudo de análise vigente Nas situações em que houver um laudo de análise vigente vinculado a uma proposta no SIOPI, com manifestaçã | 782: ara imóvel com laudo de análise vigente no SIOPI que esteja vinculado a uma proposta nas modalidades Aquisição de Terreno e Construção e Con | 374: co do Tomador do Crédito realizadas a partir de 26 JUN 2023. A existência de vínculo empregatício também deve ser verificada nos casos em qu | 788: e-mail ou fax, conforme a proposta de financiamento pretendida. Solicita nova análise e avaliação do imóvel antes do vencimento do prazo de ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:54,Quais requisitos de validade e integridade documental se aplicam ao certidão de nascimento no processo habitacional?,"237: as avaliações habitacionais é de 180 dias. O prazo de validade das avaliações habitacionais é contado a partir da data da primeira avaliação | 238: terão como prazo de validade o período remanescente contado a partir da data da primeira avaliação habitacional realizada no início do proce | 403: ficação do(a) companheiro(a) e; declaração firmada por ambos declarando a manutenção da união estável. Se filho menor de 18 anos: certidão d | 239: do os últimos 30 dias. O número de solicitações de avaliações de risco habitacional está limitado a 41, considerando a validade da avaliação",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:54,"Se no meu declaração de imposto de renda caiu diferente esse mês, dá ruim pra aprovar o financiamento?","86: do, o mês de referência do pagamento, os rendimentos a que tem direito e os descontos, se houver. Quando no contracheque constar como fonte  | 365: ROVAÇÃO DE RENDA Adota o somatório da renda bruta mensal dos participantes da operação, sem qualquer dedução, auferida no mês da apuração de | 148: ra; Trabalhador agrícola; Trabalhador da pecuária; Trabalhador florestal; Trabalhador da pesca; Proprietário de estabelecimento agrícola, da | 371: roveniente de vínculo empregatício, o somatório do(s) contracheque(s); para renda proveniente de atividade sem vínculo empregatício, obrigat",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:54,Em que condições taxa de juros social sofre revisão durante a análise técnica?,"46: móvel; valor do financiamento; prazo da operação de crédito; taxa de juros; indexador da taxa de juros (quando for o caso); e sistema de amo | 503: cronograma físico-financeiro e integralizado com a liberação da última parcela. O encargo mensal é composto pela soma das parcelas de Juros, | 45: ráveis. A avaliação de risco de crédito não é utilizada para simulação de proposta de financiamento. proposta de financiamento habitacional  | 788: e-mail ou fax, conforme a proposta de financiamento pretendida. Solicita nova análise e avaliação do imóvel antes do vencimento do prazo de ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:54,Como a Caixa trata inconsistências cadastrais entre CPF e demais registros do cliente?,"59: de crédito do cliente com a CAIXA; operação pretendida; proposta habitacional. registros cadastrais cadin Os registros cadastrais CADIN – CA | 58: severidade de forma automática levando em consideração as seguintes informações: valor(es) e quantidade(s) da(s) restrição(ões) apresentada( | 60: os cadastrais CADIN – FISCAIS E PARAFISCAIS são restritivos somente para operações habitacionais lastreadas com recursos públicos. Os demais | 55: nstam no [MN, MO43082]. impedimentos para aprovação O processo de análise de risco envolve a verificação da existência de restrições para to",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:54,Quais critérios normativos da Caixa validam 13º salário para composição de renda no financiamento habitacional?,"16: a Avaliação Apensado II – FAQ – Constatação de Renda grau de sigilo #EXTERNO.CONFIDENCIAL VINCULAÇÃO Manual Normativo CR016 ROTEIRO PADRÃO 3 | 1: ANÁLISE DE RISCO DE CRÉDITO E IDENTIFICAÇÃO DA RENDA – NORMAS E PROCEDIMENTOS OPERACIONAIS - CCA SUMÁRIO DA NORMA 1	OBJETIVO,4 2	DEFINIÇÕES, | 2: O HABITACIONAL,6 3.4	EMPRÉSTIMO COM GARANTIA DE IMÓVEL CAIXA,7 3.5	IMPEDIMENTOS PARA APROVAÇÃO,7 3.6	CRITÉRIOS PARA CONSTATAÇÃO DE RENDA,8 3 | 877: ONCESSÃO DE FINANCIAMENTO HABITACIONAL PELO APLICATIVO – APP HABITAÇÃO CAIXA Trata-se da participação dos CCA para continuidade nas concessõ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:54,Em quais hipóteses a renda de MEI é glosada por insuficiência documental?,"574: de Verificação Documental e arquiva no dossiê antes do envio à conformidade Solicita por e-mail à Agência/PA de vinculação, previamente à co | 815: ssários para regularização da situação impeditiva. Arquiva o parecer jurídico no dossiê único do financiamento. Nos casos de análise jurídic | 573: mento da proposta de financiamento habitacional. Se proposta de UH vinculada a empreendimento que teve a contratação via CIWEB - Dotação/Con | 83: labore com distribuição de lucros. O pró-labore não é aceito para Microempreendedor Individual (MEI). No caso de contracheque/pró-labore com",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:55,Quando o certidão de casamento deve ser atualizado para evitar exigência complementar?,"501: a a concessão de valor complementar ao financiamento original, mesmo quando houver alteração do projeto ou substituição de material. PLANO D | 401: OCIAL – PROGRAMA CARTA DE CRÉDITO FGTS/PMCMV Para direito a 100% de desconto, é necessária a participação de pelos menos dois proponentes no | 813: ltar em fraudes à execução ou contra credores; existência de certidão positiva. A operação poderá prosseguir no Canal Parceiro mediante cons | 321: o a ser liquidada deve ser de crédito imobiliário concedida ao(s) proprietário(s) da unidade (vendedor) para aquisição do imóvel objeto do c",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
